chromosome,start,end,coverage
XII,461198,461200,2839
XII,461200,461202,2840
XII,461204,461206,2764
XII,461224,461225,2881
XII,461225,461226,2878
XII,461226,461228,2876
XII,461237,461239,2863
XII,461248,461249,2883
XII,461249,461250,2880
XII,461258,461259,2863
XII,461259,461261,2864
XII,461272,461274,2846
XII,461285,461286,2954
XII,461286,461287,2955
XII,461304,461306,2549
XII,461308,461310,2527
XII,461340,461341,2565
XII,461341,461342,2564
XII,461348,461349,2403
XII,461349,461350,2401
XII,461350,461352,2424
XII,461354,461355,2464
XII,461355,461356,2472
XII,461360,461363,2638
XII,461365,461367,2647
XII,461375,461377,2295
XII,461384,461385,2638
XII,461385,461386,2639
XII,461390,461391,2436
XII,461391,461392,2437
XII,461395,461396,2411
XII,461399,461401,2587
XII,461407,461409,2541
XII,461449,461450,2700
XII,461450,461451,2698
XII,461455,461457,2693
XII,461487,461488,2814
XII,461488,461489,2808
XII,461489,461491,2779
XII,461497,461499,2942
XII,461510,461511,2599
XII,461511,461512,2600
XII,461526,461527,3089
XII,461527,461528,3090
XII,461530,461532,2970
XII,461534,461536,2802
XII,461536,461538,2829
XII,461550,461552,2890
XII,461555,461557,2787
XII,461573,461575,3033
XII,461592,461593,2905
XII,461593,461594,2904
XII,461601,461603,3056
XII,461606,461607,3124
XII,461607,461608,3125
XII,461608,461609,3126
XII,461613,461614,3241
XII,461614,461615,3239
XII,461623,461624,3115
XII,461624,461625,3114
XII,461629,461632,3040
XII,461640,461642,3050
XII,461681,461683,2905
XII,461692,461694,2999
XII,461694,461695,2993
XII,461700,461701,2793
XII,461701,461702,2789
XII,461724,461726,2848
XII,461729,461731,3076
XII,461736,461737,3165
XII,461737,461738,3167
XII,461738,461739,3174
XII,461765,461767,3245
XII,461773,461774,3193
XII,461774,461775,3190
XII,461787,461789,3249
XII,461804,461806,3167
XII,461811,461813,2888
XII,461816,461818,3005
XII,461818,461820,2979
XII,461853,461854,3158
XII,461854,461855,3159
XII,461863,461865,3185
XII,461887,461888,2989
XII,461888,461889,2987
XII,461901,461902,2848
XII,461926,461928,3212
XII,461931,461933,3298
XII,461941,461942,3373
XII,461942,461943,3369
XII,461958,461960,3234
XII,461967,461969,3261
XII,461969,461971,3486
XII,462050,462052,3377
XII,462069,462071,3292
XII,462071,462072,3352
XII,462072,462073,3353
XII,462092,462093,3192
XII,462093,462094,3191
XII,462098,462099,3135
XII,462099,462100,3128
XII,462121,462123,3433
XII,462150,462152,3206
XII,462161,462162,3375
XII,462162,462163,3377
XII,462182,462184,3349
XII,462212,462214,3233
XII,462215,462217,3242
XII,462230,462232,3002
XII,462234,462236,3056
XII,462251,462253,3417
XII,462265,462267,2969
XII,462274,462275,2943
XII,462275,462276,2944
XII,462287,462289,2989
XII,462298,462300,2981
XII,462327,462329,3214
XII,462382,462384,3159
XII,462391,462393,3106
XII,462416,462418,2995
XII,462420,462421,3027
XII,462421,462422,3032
XII,462440,462442,3137
XII,462452,462453,3213
XII,462453,462454,3215
XII,462493,462495,3124
XII,462504,462505,3253
XII,462505,462506,3256
XII,462522,462523,3084
XII,462523,462524,3085
XII,462524,462525,3081
XII,462527,462529,3068
XII,462541,462542,3258
XII,462542,462543,3263
XII,462543,462545,3248
XII,462552,462554,3360
XII,462558,462560,3445
XII,462562,462564,3523
XII,462564,462565,3524
XII,462565,462566,3523
XII,462567,462569,3433
XII,462603,462604,3269
XII,462604,462606,3268
XII,462613,462614,3308
XII,462614,462615,3309
XII,462615,462616,3293
XII,462616,462617,3295
XII,462621,462622,3195
XII,462622,462623,3194
XII,462693,462695,3681
XII,462702,462703,3516
XII,462703,462704,3518
XII,462709,462710,3385
XII,462721,462723,3257
XII,462784,462786,3444
XII,462791,462793,3492
XII,462881,462883,3573
XII,462890,462891,3544
XII,462891,462893,3543
XII,462893,462894,3527
XII,462894,462895,3529
XII,462898,462900,3289
XII,462933,462935,3417
XII,462963,462965,3263
XII,462976,462978,3243
XII,463006,463008,3487
XII,463012,463014,3452
XII,463017,463019,3515
XII,463035,463037,3572
XII,463051,463053,3766
XII,463077,463078,3316
XII,463081,463082,3317
XII,463082,463083,3316
XII,463107,463109,3363
XII,463123,463124,3347
XII,463124,463125,3348
XII,463152,463153,3300
XII,463153,463154,3296
XII,463165,463167,3389
XII,463172,463173,3258
XII,463173,463174,3259
XII,463181,463183,3401
XII,463183,463184,3400
XII,463186,463188,3339
XII,463195,463197,3207
XII,463200,463202,3108
XII,463205,463206,3380
XII,463206,463207,3378
XII,463218,463219,3291
XII,463219,463220,3295
XII,463223,463225,3310
XII,463232,463233,3255
XII,463233,463234,3256
XII,463243,463244,3448
XII,463245,463246,3279
XII,463246,463247,3275
XII,463256,463258,3234
XII,463291,463292,3077
XII,463292,463293,3078
XII,463324,463325,2988
XII,463337,463340,2995
XII,463349,463351,3459
XII,463395,463396,3156
XII,463396,463397,3155
XII,463397,463398,3151
XII,463398,463399,3148
XII,463413,463414,3303
XII,463414,463415,3299
XII,463426,463428,3101
XII,463429,463430,3230
XII,463430,463431,3229
XII,463475,463477,3197
XII,463485,463487,3359
XII,463504,463506,3031
XII,463510,463511,3054
XII,463511,463512,3049
XII,463512,463513,3058
XII,463513,463514,3059
XII,463518,463520,3162
XII,463532,463533,3141
XII,463533,463534,3140
XII,463538,463540,3050
XII,463540,463542,2993
XII,463549,463550,3071
XII,463550,463551,3072
XII,463562,463563,3270
XII,463563,463564,3272
XII,463567,463569,3109
XII,463575,463577,3314
XII,463585,463586,3406
XII,463586,463587,3402
XII,463610,463611,3287
XII,463611,463612,3286
XII,463627,463629,3591
XII,463690,463691,3434
XII,463691,463693,3433
XII,463718,463719,3413
XII,463719,463720,3415
XII,463732,463734,3551
XII,463736,463738,3426
XII,463752,463754,3328
XII,463761,463763,3653
XII,463770,463772,3226
XII,463789,463791,3219
XII,463797,463799,3187
XII,463803,463804,2980
XII,463804,463805,2985
XII,463812,463814,3074
XII,463822,463824,3324
XII,463831,463833,3315
XII,463860,463861,3258
XII,463861,463862,3259
XII,463889,463891,3179
XII,463904,463905,3167
XII,463905,463906,3165
XII,463912,463913,2840
XII,463913,463914,2839
XII,463922,463924,2923
XII,463934,463935,2944
XII,463935,463936,2940
XII,463954,463955,3088
XII,463955,463956,3084
XII,463962,463963,3398
XII,463963,463964,3400
XII,463967,463969,3399
XII,463994,463996,3363
XII,464004,464005,3351
XII,464011,464013,3312
XII,464031,464032,3113
XII,464032,464033,3114
XII,464046,464047,3089
XII,464055,464056,3083
XII,464056,464057,3084
XII,464119,464121,3112
XII,464162,464164,3437
XII,464197,464199,3209
XII,464242,464244,3436
XII,464260,464261,2966
XII,464269,464270,2935
XII,464270,464271,2937
XII,464313,464315,2987
XII,464320,464321,2973
XII,464321,464322,2970
XII,464325,464326,2964
XII,464339,464341,2947
XII,464391,464393,3021
XII,464396,464397,3039
XII,464417,464420,3005
XII,464422,464424,3108
XII,464471,464473,2904
XII,464486,464488,2959
XII,464490,464491,2941
XII,464491,464492,2942
XII,464498,464500,2849
XII,464540,464542,2857
XII,464597,464599,2819
XII,464603,464605,2705
XII,464619,464620,2715
XII,464622,464624,2722
XII,464642,464643,2945
XII,464643,464644,2949
XII,464651,464653,3295
XII,464661,464663,3258
XII,464713,464715,3531
XII,464719,464720,3456
XII,464720,464721,3464
XII,464725,464727,3368
XII,464730,464731,3281
XII,464731,464732,3282
XII,464735,464736,3132
XII,464736,464737,3133
XII,464743,464744,3073
XII,464744,464745,3064
XII,464749,464750,3029
XII,464750,464751,3028
XII,464753,464755,3029
XII,464778,464780,3002
XII,464812,464814,2862
XII,464857,464858,3351
XII,464858,464859,3352
XII,464866,464867,3026
XII,464867,464869,3027
XII,464872,464874,3088
XII,464876,464878,3202
XII,464888,464890,3145
XII,464891,464892,3095
XII,464892,464893,3094
XII,464893,464894,3095
XII,464914,464915,3195
XII,464915,464916,3194
XII,464930,464932,3050
XII,464945,464946,3336
XII,464953,464954,3030
XII,464954,464955,3018
XII,464985,464986,3389
XII,464988,464989,3396
XII,464989,464990,3404
XII,465001,465003,3133
XII,465008,465009,2907
XII,465009,465011,2906
XII,465018,465019,3091
XII,465019,465020,3090
XII,465040,465041,3295
XII,465041,465042,3301
XII,465048,465050,3363
XII,465057,465058,3572
XII,465058,465060,3573
XII,465061,465062,3571
XII,465062,465063,3570
XII,465073,465074,3558
XII,465074,465075,3548
XII,465095,465097,3579
XII,465116,465117,3495
XII,465117,465118,3496
XII,465142,465144,3115
XII,465150,465152,3066
XII,465159,465161,3057
XII,465161,465162,3056
XII,465191,465192,3008
XII,465192,465194,3005
XII,465199,465202,3082
XII,465202,465203,3079
XII,465208,465209,2875
XII,465209,465210,2874
XII,465238,465240,3199
XII,465256,465258,3288
XII,465258,465259,3285
XII,465273,465275,3304
XII,465299,465301,3518
XII,465311,465312,3534
XII,465312,465313,3539
XII,465320,465322,3730
XII,465325,465326,3784
XII,465326,465327,3785
XII,465327,465329,3643
XII,465345,465346,3328
XII,465346,465348,3327
XII,465384,465385,3366
XII,465385,465386,3367
XII,465413,465415,3372
XII,465438,465440,3419
XII,465466,465467,3598
XII,465467,465468,3596
XII,465468,465470,3589
XII,465472,465474,3359
XII,465476,465478,3298
XII,465482,465484,3300
XII,465486,465488,3319
XII,465488,465489,3315
XII,465489,465490,3312
XII,465497,465499,3450
XII,465509,465510,3531
XII,465510,465511,3530
XII,465543,465545,3228
XII,465549,465550,3051
XII,465550,465552,3045
XII,465567,465569,3329
XII,465569,465571,3363
XII,465574,465575,3199
XII,465575,465576,3204
XII,465607,465609,3140
XII,465612,465613,3169
XII,465613,465614,3161
XII,465629,465631,3261
XII,465654,465656,3505
XII,465660,465662,3265
XII,465718,465719,3273
XII,465719,465720,3274
XII,465721,465723,3329
XII,465723,465724,3337
XII,465763,465765,3135
XII,465795,465797,3215
XII,465809,465811,2873
XII,465821,465822,2937
XII,465822,465823,2936
XII,465837,465839,3097
XII,465856,465858,3128
XII,465896,465898,3294
XII,465901,465903,3136
XII,465910,465912,3104
XII,465925,465926,3366
XII,465926,465927,3358
XII,465951,465952,3178
XII,465952,465953,3176
XII,465972,465973,3243
XII,465973,465974,3242
XII,465977,465979,3381
XII,465994,465996,3088
XII,466049,466050,2997
XII,466051,466053,3075
XII,466060,466063,3264
XII,466066,466068,3205
XII,466101,466103,3279
XII,466107,466110,3176
XII,466115,466117,3129
XII,466122,466124,3287
XII,466157,466158,3272
XII,466184,466185,3149
XII,466185,466186,3151
XII,466216,466217,3344
XII,466217,466218,3345
XII,466268,466270,3250
XII,466276,466277,3298
XII,466277,466278,3299
XII,466286,466288,3230
XII,466301,466303,3072
XII,466343,466344,3035
XII,466344,466345,3034
XII,466364,466366,3050
XII,466381,466383,3135
XII,466385,466386,3155
XII,466386,466387,3154
XII,466390,466392,3118
XII,466397,466399,3140
XII,466420,466422,3253
XII,466429,466431,3008
XII,466431,466432,2985
XII,466432,466433,2984
XII,466463,466465,3269
XII,466472,466474,3170
XII,466475,466477,3193
XII,466515,466517,2967
XII,466541,466543,2952
XII,466549,466551,2848
XII,466563,466564,2922
XII,466564,466565,2925
XII,466566,466568,2830
XII,466568,466570,2816
XII,466571,466573,2773
XII,466573,466574,2772
XII,466578,466580,3326
XII,466584,466586,3445
XII,466594,466595,3856
XII,466595,466596,3855
XII,466606,466607,3349
XII,466612,466613,3358
XII,466613,466614,3359
XII,466626,466628,3439
XII,466628,466630,3441
XII,466634,466636,3326
XII,466643,466644,3320
XII,466644,466645,3319
XII,466653,466654,3218
XII,466654,466655,3217
XII,466666,466668,3323
XII,466710,466712,3384
XII,466714,466717,3359
XII,466735,466736,3509
XII,466736,466737,3510
XII,466748,466750,3091
XII,466750,466751,3093
XII,466757,466758,3138
XII,466758,466759,3140
XII,466765,466767,3099
XII,466777,466779,3019
XII,466784,466786,3062
XII,466786,466787,3063
XII,466801,466802,3283
XII,466802,466803,3284
XII,466852,466854,3515
XII,466856,466858,3471
XII,466865,466867,3529
XII,466874,466875,3008
XII,466875,466876,3007
XII,466897,466899,2968
XII,466900,466902,2975
XII,466906,466909,2965
XII,466921,466923,3262
XII,466985,466987,3649
XII,466989,466991,3343
XII,466993,466994,3311
XII,466994,466995,3309
XII,467007,467008,3254
XII,467008,467009,3262
XII,467029,467031,3235
XII,467050,467051,3311
XII,467051,467052,3313
XII,467052,467053,3331
XII,467053,467054,3335
XII,467061,467063,3644
XII,467099,467100,3257
XII,467100,467101,3260
XII,467106,467108,3167
XII,467156,467158,3405
XII,467159,467160,3393
XII,467171,467173,3322
XII,467176,467178,3330
XII,467191,467194,3695
XII,467222,467224,3443
XII,467230,467232,3207
XII,467257,467258,3142
XII,467258,467259,3143
XII,467305,467307,3515
XII,467325,467326,3860
XII,467326,467327,3863
XII,467349,467351,3316
XII,467353,467355,3323
XII,467371,467372,3280
XII,467372,467373,3282
XII,467379,467380,3223
XII,467380,467381,3227
XII,467382,467384,3230
XII,467385,467387,3235
XII,467393,467394,3262
XII,467394,467395,3261
XII,467408,467411,3196
XII,467436,467438,3111
XII,467441,467442,3047
XII,467442,467443,3049
XII,467446,467447,2968
XII,467447,467448,2964
XII,467452,467453,2922
XII,467453,467454,2923
XII,467484,467486,3204
XII,467507,467509,3301
XII,467513,467514,3356
XII,467514,467515,3359
XII,467517,467518,3234
XII,467518,467519,3233
XII,467522,467524,3151
XII,467524,467525,3153
XII,467532,467533,3392
XII,467533,467534,3393
XII,467544,467545,3563
XII,467545,467546,3564
XII,467555,467556,3520
XII,467556,467557,3521
XII,467560,467561,3414
XII,467561,467562,3412
XII,467587,467588,2838
XII,467588,467589,2842
XII,467630,467631,2811
XII,467631,467632,2808
XII,467658,467660,3178
XII,467660,467661,3175
XII,467695,467697,3213
XII,467697,467699,3217
XII,467702,467704,3192
XII,467705,467708,3189
XII,467711,467713,3190
XII,467753,467755,2937
XII,467763,467764,2943
XII,467764,467765,2944
XII,467766,467767,2983
XII,467767,467768,2982
XII,467798,467800,2847
XII,467808,467810,2963
XII,467822,467824,3072
XII,467826,467827,3104
XII,467827,467828,3103
XII,467833,467835,2855
XII,467848,467851,3119
XII,467896,467898,3152
XII,467917,467919,3206
XII,467927,467928,2943
XII,467928,467929,2940
XII,467941,467943,2773
XII,467999,468001,2996
XII,468011,468012,2899
XII,468012,468013,2901
XII,468037,468038,3429
XII,468038,468039,3431
XII,468039,468041,3435
XII,468047,468049,3488
XII,468076,468077,3357
XII,468077,468078,3351
XII,468083,468084,3366
XII,468087,468089,3346
XII,468131,468133,3048
XII,468160,468161,3070
XII,468161,468162,3069
XII,468162,468163,3056
XII,468163,468164,3060
XII,468170,468172,3099
XII,468181,468182,4029
XII,468182,468183,4028
XII,468186,468188,4102
XII,468190,468193,3276
XII,468208,468210,3274
XII,468231,468232,3743
XII,468232,468233,3741
XII,468236,468238,3686
XII,468251,468252,3606
XII,468252,468253,3605
XII,468256,468257,3512
XII,468259,468261,3465
XII,468265,468267,3490
XII,468276,468277,3385
XII,468280,468282,3382
XII,468289,468291,3425
XII,468295,468297,3399
XII,468302,468303,3372
XII,468303,468304,3373
XII,468362,468363,3339
XII,468363,468364,3337
XII,468372,468373,3425
XII,468373,468374,3424
XII,468386,468388,3356
XII,468388,468389,3359
XII,468396,468398,3418
XII,468410,468412,3303
XII,468420,468422,3350
XII,468430,468431,3387
XII,468431,468432,3389
XII,468436,468437,3409
XII,468437,468438,3416
XII,468462,468463,3602
XII,468479,468481,3327
XII,468491,468492,3334
XII,468492,468493,3335
XII,468513,468515,3334
XII,468546,468547,3336
XII,468547,468548,3333
XII,468567,468569,3170
XII,468570,468572,3095
XII,468617,468618,3134
XII,468618,468619,3132
XII,468633,468634,3400
XII,468634,468635,3399
XII,468664,468666,3172
XII,468671,468673,3016
XII,468673,468675,3011
XII,468685,468687,3069
XII,468691,468693,3030
XII,468693,468694,3034
XII,468708,468709,2549
XII,468709,468710,2551
XII,468716,468718,2560
XII,468720,468722,2610
XII,468722,468723,2611
XII,468723,468724,2613
XII,468727,468729,2581
XII,468734,468736,2693
XII,468768,468769,2750
XII,468769,468770,2752
XII,468794,468796,2015
XII,468796,468798,1997
XII,468810,468813,1842
XII,468815,468817,1787
XII,468817,468818,1789
XII,468819,468820,1783
XII,468820,468821,1778
XII,468822,468823,1758
XII,468823,468824,1757
XII,468824,468825,1758
XII,468828,468830,1700
XII,468831,468833,1676
XII,468833,468834,1635
XII,468834,468835,1636
XII,468849,468850,1436
XII,468850,468851,1434
XII,468852,468853,1395
XII,468853,468854,1397
XII,468854,468855,1396
XII,468855,468856,1392
XII,468856,468858,1388
XII,468858,468859,1389
XII,468862,468863,1352
XII,468863,468864,1351
XII,468867,468868,1263
XII,468868,468869,1265
XII,468871,468872,1201
XII,468872,468873,1198
XII,468873,468874,1196
XII,468878,468880,1170
XII,468888,468889,934
XII,468889,468890,933
XII,468893,468895,881
XII,468895,468896,757
XII,468896,468897,756
XII,468900,468901,541
XII,489964,489965,443
XII,489965,489967,446
XII,489967,489968,445
XII,489968,489969,456
XII,489969,489971,454
XII,489971,489973,462
XII,489975,489976,706
XII,489976,489977,707
XII,489980,489981,802
XII,489981,489982,805
XII,489984,489987,845
XII,489988,489989,864
XII,489989,489990,865
XII,489990,489993,871
XII,489996,489997,886
XII,489997,489998,885
XII,489998,490003,892
XII,490003,490004,891
XII,490004,490005,896
XII,490005,490006,899
XII,490013,490014,977
XII,490014,490016,980
XII,490017,490018,1015
XII,490018,490019,1013
XII,490019,490020,1017
XII,490020,490022,1015
XII,490025,490027,1112
XII,490027,490029,1131
XII,490030,490032,1135
XII,490034,490037,1142
XII,490042,490044,1277
XII,490044,490045,1275
XII,490050,490052,1399
XII,490057,490059,1484
XII,490062,490064,1494
XII,490068,490069,1556
XII,490069,490070,1557
XII,490073,490074,1573
XII,490074,490075,1575
XII,490079,490080,1590
XII,490080,490081,1591
XII,490089,490093,1612
XII,490094,490096,1620
XII,490096,490098,1632
XII,490102,490103,1587
XII,490105,490107,1579
XII,490114,490116,1606
XII,490116,490118,1610
XII,490132,490133,1371
XII,490133,490134,1370
XII,490134,490137,1326
XII,490137,490138,1331
XII,490138,490139,1330
XII,490141,490143,1320
XII,490143,490145,1329
XII,490156,490158,1379
XII,490171,490172,1410
XII,490172,490173,1413
XII,490176,490177,1375
XII,490177,490178,1374
XII,490179,490180,1395
XII,490180,490181,1394
XII,490181,490183,1417
XII,490183,490185,1421
XII,490191,490193,1513
XII,490196,490197,1526
XII,490197,490198,1527
XII,490207,490208,1322
XII,490208,490209,1318
XII,490215,490217,1452
XII,490219,490221,1376
XII,490221,490222,1367
XII,490226,490227,1324
XII,490230,490231,1339
XII,490231,490232,1338
XII,490235,490237,1446
XII,490252,490253,1431
XII,490256,490257,1449
XII,490257,490258,1451
XII,490267,490268,1489
XII,490268,490269,1491
XII,490275,490276,1441
